image_id;tma_number;roll;frame;view_direction;altitude;azimuth;date_year;date_month;date_day;cam_id;location
CA180133R0086;1801;33R;86;R;;1.139;1966;0;0;32;peninsula
CA180032V0057;1800;32V;57;V;;2.925;1966;0;0;32;peninsula
CA183332V0087;1833;32V;87;V;20380;1.110;1966;12;18;32;peninsula
CA182331L0068;1823;31L;68;L;20000;0.3139;1966;11;25;32;peninsula
CA184833R0162;1848;33R;162;R;19200;1.116;1966;12;27;32;peninsula
CA181633R0044;1816;33R;44;R;16000;1.120;1966;0;0;32;peninsula
CA213333R0280;2133;33R;280;R;;2.853;1968;12;20;32;peninsula
CA212133R0045;2121;33R;45;R;;2.908;1968;11;23;32;peninsula
CA164433R0048;1644;33R;48;R;25000;2.058;1965;2;18;32;peninsula
CA181631L0045;1816;31L;45;L;16000;1.120;1966;0;0;32;peninsula
CA183133R0040;1831;33R;40;R;20360;1.038;1966;12;18;32;peninsula
CA182133R0037;1821;33R;37;R;16000;2.849;1966;11;18;32;peninsula
CA207531L0346;2075;31L;346;L;;2.799;1967;12;0;32;peninsula
CA207331L0140;2073;31L;140;L;;2.870;1967;12;0;32;peninsula
CA181631L0144;1816;31L;144;L;16000;1.120;1966;0;0;32;peninsula
CA183433R0035;1834;33R;35;R;20500;3.586;1966;11;28;32;peninsula
CA183333R0115;1833;33R;115;R;20380;1.110;1966;12;18;32;peninsula
CA181432V0019;1814;32V;19;V;23300;2.890;1966;0;0;32;peninsula
CA182132V0061;1821;32V;61;V;16000;2.849;1966;11;18;32;peninsula
CA214232V0194;2142;32V;194;V;;2.967;1968;12;23;32;peninsula
CA196831L0143;1968;31L;143;L;26000;2.913;1967;1;7;32;peninsula
CA212132V0051;2121;32V;51;V;;2.908;1968;11;23;32;peninsula
CA182631L0082;1826;31L;82;L;20380;1.133;1966;12;18;32;peninsula
CA182431L0027;1824;31L;27;L;20500;1.798;1966;11;25;32;peninsula
CA182233R0079;1822;33R;79;R;20500;1.810;1966;11;23;32;peninsula
CA182531L0086;1825;31L;86;L;20380;2.925;1966;12;18;32;peninsula
CA184433R0109;1844;33R;109;R;19200;1.122;1966;12;27;32;peninsula
CA184531L0239;1845;31L;239;L;19200;2.909;1966;12;27;32;peninsula
CA181433R0026;1814;33R;26;R;23300;2.890;1966;0;0;32;peninsula
CA183532V0061;1835;32V;61;V;20500;3.598;1966;11;28;32;peninsula
CA183533R0022;1835;33R;22;R;20500;3.598;1966;11;28;32;peninsula
CA180532V0020;1805;32V;20;V;;1.048;1966;0;0;32;peninsula
CA196733R0083;1967;33R;83;R;26000;1.079;1967;1;7;32;peninsula
CA184532V0215;1845;32V;215;V;19200;2.909;1966;12;27;32;peninsula
CA181233R0053;1812;33R;53;R;20340;2.867;1966;12;18;32;peninsula
CA184632V0342;1846;32V;342;V;19200;1.111;1966;12;27;32;peninsula
CA180032V0052;1800;32V;52;V;;2.925;1966;0;0;32;peninsula
CA182231L0078;1822;31L;78;L;20500;1.810;1966;11;23;32;peninsula
CA214132V0118;2141;32V;118;V;;1.162;1968;12;23;32;peninsula
CA183433R0002;1834;33R;2;R;20500;3.586;1966;11;28;32;peninsula
CA184833R0139;1848;33R;139;R;19200;1.116;1966;12;27;32;peninsula
CA181233R0012;1812;33R;12;R;20340;2.867;1966;12;18;32;peninsula
CA207331L0119;2073;31L;119;L;;2.870;1967;12;0;32;peninsula
CA180531L0032;1805;31L;32;L;;1.048;1966;0;0;32;peninsula
CA182533R0023;1825;33R;23;R;20380;2.925;1966;12;18;32;peninsula
CA181633R0087;1816;33R;87;R;16000;1.120;1966;0;0;32;peninsula
CA183132V0065;1831;32V;65;V;20360;1.038;1966;12;18;32;peninsula
CA181633R0142;1816;33R;142;R;16000;1.120;1966;0;0;32;peninsula
CA180533R0035;1805;33R;35;R;;1.048;1966;0;0;32;peninsula
CA196631L0038;1966;31L;38;L;26000;2.899;1967;1;7;32;peninsula
CA182131L0049;1821;31L;49;L;16000;2.849;1966;11;18;32;peninsula
CA184632V0287;1846;32V;287;V;19200;1.111;1966;12;27;32;peninsula
CA181031L0135;1810;31L;135;L;18000;1.071;1966;0;0;32;peninsula
CA182332V0049;1823;32V;49;V;20000;0.3139;1966;11;25;32;peninsula
CA182132V0170;1821;32V;170;V;16000;2.849;1966;11;18;32;peninsula
CA181233R0021;1812;33R;21;R;20340;2.867;1966;12;18;32;peninsula
CA212131L0041;2121;31L;41;L;;2.908;1968;11;23;32;peninsula
CA207433R0202;2074;33R;202;R;;1.033;1967;12;0;32;peninsula
CA183233R0038;1832;33R;38;R;20360;2.841;1966;12;18;32;peninsula
CA181331L0195;1813;31L;195;L;20000;1.118;1966;0;0;32;peninsula
CA199333R0194;1993;33R;194;R;25000;2.932;1967;1;5;32;peninsula
CA184833R0164;1848;33R;164;R;19200;1.116;1966;12;27;32;peninsula
CA212133R0017;2121;33R;17;R;;2.908;1968;11;23;32;peninsula
CA184432V0099;1844;32V;99;V;19200;1.122;1966;12;27;32;peninsula
CA212433R0090;2124;33R;90;R;;984.467;1968;11;23;32;peninsula
CA216633R0287;2166;33R;287;R;;1.117;1969;1;12;32;peninsula
CA216632V0303;2166;32V;303;V;;1.117;1969;1;12;32;peninsula
CA181532V0070;1815;32V;70;V;23300;1.121;1966;0;0;32;peninsula
CA183332V0073;1833;32V;73;V;20380;1.110;1966;12;18;32;peninsula
CA182532V0019;1825;32V;19;V;20380;2.925;1966;12;18;32;peninsula
CA207532V0322;2075;32V;322;V;;2.799;1967;12;0;32;peninsula
CA180032V0020;1800;32V;20;V;;2.925;1966;0;0;32;peninsula
CA207332V0069;2073;32V;69;V;;2.870;1967;12;0;32;peninsula
CA184331L0040;1843;31L;40;L;19200;1.108;1966;12;27;32;peninsula
CA184633R0314;1846;33R;314;R;19200;1.111;1966;12;27;32;peninsula
CA216432V0205;2164;32V;205;V;;1.121;1969;1;12;32;peninsula
CA181633R0105;1816;33R;105;R;16000;1.120;1966;0;0;32;peninsula
CA181633R0138;1816;33R;138;R;16000;1.120;1966;0;0;32;peninsula
CA164431L0084;1644;31L;84;L;25000;2.058;1965;2;18;32;peninsula
CA180333R0172;1803;33R;172;R;;1.084;1966;0;0;32;peninsula
CA207432V0179;2074;32V;179;V;;1.033;1967;12;0;32;peninsula
CA180731L0036;1807;31L;36;L;20000;2.870;1966;0;0;32;peninsula
CA182533R0054;1825;33R;54;R;20380;2.925;1966;12;18;32;peninsula
CA182531L0116;1825;31L;116;L;20380;2.925;1966;12;18;32;peninsula
CA216533R0259;2165;33R;259;R;;2.883;1969;1;12;32;peninsula
CA212132V0022;2121;32V;22;V;;2.908;1968;11;23;32;peninsula
CA183531L0063;1835;31L;63;L;20500;3.598;1966;11;28;32;peninsula
CA184731L0029;1847;31L;29;L;19200;2.916;1966;12;27;32;peninsula
CA207431L0172;2074;31L;172;L;;1.033;1967;12;0;32;peninsula
CA182433R0068;1824;33R;68;R;20500;1.798;1966;11;25;32;peninsula
CA181632V0130;1816;32V;130;V;16000;1.120;1966;0;0;32;peninsula
CA183533R0039;1835;33R;39;R;20500;3.598;1966;11;28;32;peninsula
CA181732V0009;1817;32V;9;V;20700;2.877;1966;0;0;32;peninsula
CA216733R0351;2167;33R;351;R;;1.103;1969;1;12;32;peninsula
CA183033R0036;1830;33R;36;R;23300;1.029;1966;0;0;32;peninsula
CA181333R0187;1813;33R;187;R;20000;1.118;1966;0;0;32;peninsula
CA183332V0040;1833;32V;40;V;20380;1.110;1966;12;18;32;peninsula
CA182231L0083;1822;31L;83;L;20500;1.810;1966;11;23;32;peninsula
CA207433R0190;2074;33R;190;R;;1.033;1967;12;0;32;peninsula
CA182732V0055;1827;32V;55;V;20380;2.934;1966;12;18;32;peninsula
CA207432V0153;2074;32V;153;V;;1.033;1967;12;0;32;peninsula
CA180131L0097;1801;31L;97;L;;1.139;1966;0;0;32;peninsula
CA182133R0023;1821;33R;23;R;16000;2.849;1966;11;18;32;peninsula
CA182333R0084;1823;33R;84;R;20000;0.3139;1966;11;25;32;peninsula
CA196931L0178;1969;31L;178;L;26000;1.111;1967;1;7;32;peninsula
CA207533R0330;2075;33R;330;R;;2.799;1967;12;0;32;peninsula
CA184633R0295;1846;33R;295;R;19200;1.111;1966;12;27;32;peninsula
CA182333R0095;1823;33R;95;R;20000;0.3139;1966;11;25;32;peninsula
CA184733R0094;1847;33R;94;R;19200;2.916;1966;12;27;32;peninsula
CA174331L0242;1743;31L;242;L;25000;2.913;1966;1;29;32;peninsula
CA183333R0005;1833;33R;5;R;20380;1.110;1966;12;18;32;peninsula
CA184933R0268;1849;33R;268;R;19200;2.837;1966;12;27;32;peninsula
CA181231L0015;1812;31L;15;L;20340;2.867;1966;12;18;32;peninsula
CA216132V0058;2161;32V;58;V;;2.909;1969;1;8;32;peninsula
CA180133R0096;1801;33R;96;R;;1.139;1966;0;0;32;peninsula
CA182932V0025;1829;32V;25;V;20150;2.851;1966;12;18;32;peninsula
CA184431L0102;1844;31L;102;L;19200;1.122;1966;12;27;32;peninsula
CA181631L0002;1816;31L;2;L;16000;1.120;1966;0;0;32;peninsula
CA181231L0063;1812;31L;63;L;20340;2.867;1966;12;18;32;peninsula
CA182531L0038;1825;31L;38;L;20380;2.925;1966;12;18;32;peninsula
CA183233R0012;1832;33R;12;R;20360;2.841;1966;12;18;32;peninsula
CA184932V0201;1849;32V;201;V;19200;2.837;1966;12;27;32;peninsula
CA183333R0110;1833;33R;110;R;20380;1.110;1966;12;18;32;peninsula
CA182932V0009;1829;32V;9;V;20150;2.851;1966;12;18;32;peninsula
CA216332V0169;2163;32V;169;V;;2.897;1968;0;0;32;peninsula
CA180632V0129;1806;32V;129;V;;2.883;1966;0;0;32;peninsula
CA174432V0251;1744;32V;251;V;25000;1.115;1966;1;29;32;peninsula
CA214132V0090;2141;32V;90;V;;1.162;1968;12;23;32;peninsula
CA181131L0187;1811;31L;187;L;18000;2.842;1966;0;0;32;peninsula
CA181731L0011;1817;31L;11;L;20700;2.877;1966;0;0;32;peninsula
CA180332V0180;1803;32V;180;V;;1.084;1966;0;0;32;peninsula
CA182132V0121;1821;32V;121;V;16000;2.849;1966;11;18;32;peninsula
CA207533R0333;2075;33R;333;R;;2.799;1967;12;0;32;peninsula
CA181531L0029;1815;31L;29;L;23300;1.121;1966;0;0;32;peninsula
CA181231L0007;1812;31L;7;L;20340;2.867;1966;12;18;32;peninsula
CA214233R0135;2142;33R;135;R;;2.967;1968;12;23;32;peninsula
CA216133R0047;2161;33R;47;R;;2.909;1969;1;8;32;peninsula
CA182132V0040;1821;32V;40;V;16000;2.849;1966;11;18;32;peninsula
CA182132V0048;1821;32V;48;V;16000;2.849;1966;11;18;32;peninsula
CA174233R0059;1742;33R;59;R;25000;1.125;1966;1;29;32;peninsula
CA182132V0065;1821;32V;65;V;16000;2.849;1966;11;18;32;peninsula
CA183033R0026;1830;33R;26;R;23300;1.029;1966;0;0;32;peninsula
CA181732V0025;1817;32V;25;V;20700;2.877;1966;0;0;32;peninsula
CA207332V0057;2073;32V;57;V;;2.870;1967;12;0;32;peninsula
CA183432V0038;1834;32V;38;V;20500;3.586;1966;11;28;32;peninsula
CA180132V0100;1801;32V;100;V;;1.139;1966;0;0;32;peninsula
CA183031L0043;1830;31L;43;L;23300;1.029;1966;0;0;32;peninsula
CA183333R0052;1833;33R;52;R;20380;1.110;1966;12;18;32;peninsula
CA182231L0023;1822;31L;23;L;20500;1.810;1966;11;23;32;peninsula
CA214232V0148;2142;32V;148;V;;2.967;1968;12;23;32;peninsula
CA182533R0051;1825;33R;51;R;20380;2.925;1966;12;18;32;peninsula
CA184733R0006;1847;33R;6;R;19200;2.916;1966;12;27;32;peninsula
CA174431L0251;1744;31L;251;L;25000;1.115;1966;1;29;32;peninsula
CA183231L0023;1832;31L;23;L;20360;2.841;1966;12;18;32;peninsula
CA174233R0055;1742;33R;55;R;25000;1.125;1966;1;29;32;peninsula
CA196831L0142;1968;31L;142;L;26000;2.913;1967;1;7;32;peninsula
CA184333R0036;1843;33R;36;R;19200;1.108;1966;12;27;32;peninsula
CA216432V0180;2164;32V;180;V;;1.121;1969;1;12;32;peninsula
CA212433R0059;2124;33R;59;R;;984.467;1968;11;23;32;peninsula
CA184932V0246;1849;32V;246;V;19200;2.837;1966;12;27;32;peninsula
CA184931L0194;1849;31L;194;L;19200;2.837;1966;12;27;32;peninsula
CA183533R0082;1835;33R;82;R;20500;3.598;1966;11;28;32;peninsula
CA216631L0289;2166;31L;289;L;;1.117;1969;1;12;32;peninsula
CA182232V0069;1822;32V;69;V;20500;1.810;1966;11;23;32;peninsula
CA184831L0179;1848;31L;179;L;19200;1.116;1966;12;27;32;peninsula
CA184433R0171;1844;33R;171;R;19200;1.122;1966;12;27;32;peninsula
CA184432V0108;1844;32V;108;V;19200;1.122;1966;12;27;32;peninsula
CA182233R0077;1822;33R;77;R;20500;1.810;1966;11;23;32;peninsula
CA182133R0068;1821;33R;68;R;16000;2.849;1966;11;18;32;peninsula
CA180031L0061;1800;31L;61;L;;2.925;1966;0;0;32;peninsula
CA182133R0102;1821;33R;102;R;16000;2.849;1966;11;18;32;peninsula
CA174233R0056;1742;33R;56;R;25000;1.125;1966;1;29;32;peninsula
CA184933R0264;1849;33R;264;R;19200;2.837;1966;12;27;32;peninsula
CA181631L0157;1816;31L;157;L;16000;1.120;1966;0;0;32;peninsula
CA184533R0253;1845;33R;253;R;19200;2.909;1966;12;27;32;peninsula
CA180332V0176;1803;32V;176;V;;1.084;1966;0;0;32;peninsula
CA181333R0123;1813;33R;123;R;20000;1.118;1966;0;0;32;peninsula
CA181533R0025;1815;33R;25;R;23300;1.121;1966;0;0;32;peninsula
CA184933R0240;1849;33R;240;R;19200;2.837;1966;12;27;32;peninsula
CA180131L0086;1801;31L;86;L;;1.139;1966;0;0;32;peninsula
CA181531L0063;1815;31L;63;L;23300;1.121;1966;0;0;32;peninsula
CA184433R0132;1844;33R;132;R;19200;1.122;1966;12;27;32;peninsula
CA180532V0035;1805;32V;35;V;;1.048;1966;0;0;32;peninsula
CA212131L0085;2121;31L;85;L;;2.908;1968;11;23;32;peninsula
CA181833R0031;1818;33R;31;R;20700;1.109;1966;0;0;32;peninsula
CA181831L0013;1818;31L;13;L;20700;1.109;1966;0;0;32;peninsula
CA182533R0034;1825;33R;34;R;20380;2.925;1966;12;18;32;peninsula
CA196631L0059;1966;31L;59;L;26000;2.899;1967;1;7;32;peninsula
CA216432V0210;2164;32V;210;V;;1.121;1969;1;12;32;peninsula
CA214231L0171;2142;31L;171;L;;2.967;1968;12;23;32;peninsula
CA182333R0050;1823;33R;50;R;20000;0.3139;1966;11;25;32;peninsula
CA181432V0017;1814;32V;17;V;23300;2.890;1966;0;0;32;peninsula
CA182732V0042;1827;32V;42;V;20380;2.934;1966;12;18;32;peninsula
CA183131L0008;1831;31L;8;L;20360;1.038;1966;12;18;32;peninsula
CA183333R0071;1833;33R;71;R;20380;1.110;1966;12;18;32;peninsula
CA182132V0070;1821;32V;70;V;16000;2.849;1966;11;18;32;peninsula
CA184532V0231;1845;32V;231;V;19200;2.909;1966;12;27;32;peninsula
CA182133R0104;1821;33R;104;R;16000;2.849;1966;11;18;32;peninsula
CA184532V0250;1845;32V;250;V;19200;2.909;1966;12;27;32;peninsula
CA183231L0063;1832;31L;63;L;20360;2.841;1966;12;18;32;peninsula
CA180532V0036;1805;32V;36;V;;1.048;1966;0;0;32;peninsula
CA212131L0061;2121;31L;61;L;;2.908;1968;11;23;32;peninsula
CA174133R0271;1741;33R;271;R;25000;2.931;1966;1;27;32;peninsula
CA214133R0089;2141;33R;89;R;;1.162;1968;12;23;32;peninsula
CA216331L0150;2163;31L;150;L;;2.897;1968;0;0;32;peninsula
CA184431L0149;1844;31L;149;L;19200;1.122;1966;12;27;32;peninsula
CA182532V0012;1825;32V;12;V;20380;2.925;1966;12;18;32;peninsula
CA183531L0043;1835;31L;43;L;20500;3.598;1966;11;28;32;peninsula
CA207532V0308;2075;32V;308;V;;2.799;1967;12;0;32;peninsula
CA180333R0177;1803;33R;177;R;;1.084;1966;0;0;32;peninsula
CA207331L0102;2073;31L;102;L;;2.870;1967;12;0;32;peninsula
CA196532V0008;1965;32V;8;V;26000;2.933;1967;1;7;32;peninsula
CA212131L0035;2121;31L;35;L;;2.908;1968;11;23;32;peninsula
CA184631L0333;1846;31L;333;L;19200;1.111;1966;12;27;32;peninsula
CA183431L0046;1834;31L;46;L;20500;3.586;1966;11;28;32;peninsula
CA181831L0005;1818;31L;5;L;20700;1.109;1966;0;0;32;peninsula
CA182131L0085;1821;31L;85;L;16000;2.849;1966;11;18;32;peninsula
CA184733R0033;1847;33R;33;R;19200;2.916;1966;12;27;32;peninsula
CA216032V0010;2160;32V;10;V;;1.096;1969;1;8;32;peninsula
CA207532V0325;2075;32V;325;V;;2.799;1967;12;0;32;peninsula
CA183132V0007;1831;32V;7;V;20360;1.038;1966;12;18;32;peninsula
CA207531L0348;2075;31L;348;L;;2.799;1967;12;0;32;peninsula
CA182732V0048;1827;32V;48;V;20380;2.934;1966;12;18;32;peninsula
CA184333R0045;1843;33R;45;R;19200;1.108;1966;12;27;32;peninsula
CA183331L0143;1833;31L;143;L;20380;1.110;1966;12;18;32;peninsula
CA182233R0073;1822;33R;73;R;20500;1.810;1966;11;23;32;peninsula
CA182233R0063;1822;33R;63;R;20500;1.810;1966;11;23;32;peninsula
CA212133R0023;2121;33R;23;R;;2.908;1968;11;23;32;peninsula
CA182432V0030;1824;32V;30;V;20500;1.798;1966;11;25;32;peninsula
CA174131L0268;1741;31L;268;L;25000;2.931;1966;1;27;32;peninsula
CA207531L0284;2075;31L;284;L;;2.799;1967;12;0;32;peninsula
CA184831L0164;1848;31L;164;L;19200;1.116;1966;12;27;32;peninsula
CA184531L0261;1845;31L;261;L;19200;2.909;1966;12;27;32;peninsula
CA207333R0070;2073;33R;70;R;;2.870;1967;12;0;32;peninsula
CA184331L0074;1843;31L;74;L;19200;1.108;1966;12;27;32;peninsula
CA174332V0234;1743;32V;234;V;25000;2.913;1966;1;29;32;peninsula
CA216633R0300;2166;33R;300;R;;1.117;1969;1;12;32;peninsula
CA184432V0141;1844;32V;141;V;19200;1.122;1966;12;27;32;peninsula
CA183331L0054;1833;31L;54;L;20380;1.110;1966;12;18;32;peninsula
CA216732V0355;2167;32V;355;V;;1.103;1969;1;12;32;peninsula
CA184632V0348;1846;32V;348;V;19200;1.111;1966;12;27;32;peninsula
CA181331L0192;1813;31L;192;L;20000;1.118;1966;0;0;32;peninsula
CA180033R0013;1800;33R;13;R;;2.925;1966;0;0;32;peninsula
CA181531L0074;1815;31L;74;L;23300;1.121;1966;0;0;32;peninsula
CA213431L0287;2134;31L;287;L;;908.952;1968;12;20;32;peninsula
CA207531L0341;2075;31L;341;L;;2.799;1967;12;0;32;peninsula
CA180033R0073;1800;33R;73;R;;2.925;1966;0;0;32;peninsula
CA214233R0182;2142;33R;182;R;;2.967;1968;12;23;32;peninsula
CA182432V0068;1824;32V;68;V;20500;1.798;1966;11;25;32;peninsula
CA164433R0088;1644;33R;88;R;25000;2.058;1965;2;18;32;peninsula
CA184831L0127;1848;31L;127;L;19200;1.116;1966;12;27;32;peninsula
CA181031L0155;1810;31L;155;L;18000;1.071;1966;0;0;32;peninsula
CA174732V0196;1747;32V;196;V;24000;1.144;1966;1;28;32;peninsula
CA207432V0210;2074;32V;210;V;;1.033;1967;12;0;32;peninsula
CA207432V0199;2074;32V;199;V;;1.033;1967;12;0;32;peninsula
CA182432V0072;1824;32V;72;V;20500;1.798;1966;11;25;32;peninsula
CA183332V0004;1833;32V;4;V;20380;1.110;1966;12;18;32;peninsula
CA184333R0069;1843;33R;69;R;19200;1.108;1966;12;27;32;peninsula
CA212432V0097;2124;32V;97;V;;984.467;1968;11;23;32;peninsula
CA214131L0113;2141;31L;113;L;;1.162;1968;12;23;32;peninsula
CA182631L0110;1826;31L;110;L;20380;1.133;1966;12;18;32;peninsula
CA181633R0103;1816;33R;103;R;16000;1.120;1966;0;0;32;peninsula
CA216131L0048;2161;31L;48;L;;2.909;1969;1;8;32;peninsula
CA184631L0357;1846;31L;357;L;19200;1.111;1966;12;27;32;peninsula
CA181832V0010;1818;32V;10;V;20700;1.109;1966;0;0;32;peninsula
CA183531L0037;1835;31L;37;L;20500;3.598;1966;11;28;32;peninsula
CA180331L0172;1803;31L;172;L;;1.084;1966;0;0;32;peninsula
CA182231L0020;1822;31L;20;L;20500;1.810;1966;11;23;32;peninsula
CA182233R0095;1822;33R;95;R;20500;1.810;1966;11;23;32;peninsula
CA183331L0061;1833;31L;61;L;20380;1.110;1966;12;18;32;peninsula
CA182133R0143;1821;33R;143;R;16000;2.849;1966;11;18;32;peninsula
CA196231L0049;1962;31L;49;L;26000;251.517;1967;1;7;32;peninsula
CA180032V0010;1800;32V;10;V;;2.925;1966;0;0;32;peninsula
CA183432V0014;1834;32V;14;V;20500;3.586;1966;11;28;32;peninsula
CA180931L0097;1809;31L;97;L;20000;2.926;1966;0;0;32;peninsula
CA183133R0021;1831;33R;21;R;20360;1.038;1966;12;18;32;peninsula
CA181331L0115;1813;31L;115;L;20000;1.118;1966;0;0;32;peninsula
CA174833R0301;1748;33R;301;R;24000;2.942;1966;1;28;32;peninsula
CA184633R0381;1846;33R;381;R;19200;1.111;1966;12;27;32;peninsula
CA207533R0302;2075;33R;302;R;;2.799;1967;12;0;32;peninsula
CA181831L0019;1818;31L;19;L;20700;1.109;1966;0;0;32;peninsula
CA184533R0252;1845;33R;252;R;19200;2.909;1966;12;27;32;peninsula
CA182633R0055;1826;33R;55;R;20380;1.133;1966;12;18;32;peninsula
CA184431L0136;1844;31L;136;L;19200;1.122;1966;12;27;32;peninsula
CA207431L0168;2074;31L;168;L;;1.033;1967;12;0;32;peninsula
CA196931L0182;1969;31L;182;L;26000;1.111;1967;1;7;32;peninsula
CA216732V0354;2167;32V;354;V;;1.103;1969;1;12;32;peninsula
CA199331L0195;1993;31L;195;L;25000;2.932;1967;1;5;32;peninsula
CA212132V0083;2121;32V;83;V;;2.908;1968;11;23;32;peninsula
CA184431L0113;1844;31L;113;L;19200;1.122;1966;12;27;32;peninsula
CA216331L0143;2163;31L;143;L;;2.897;1968;0;0;32;peninsula
CA184332V0057;1843;32V;57;V;19200;1.108;1966;12;27;32;peninsula
CA182631L0124;1826;31L;124;L;20380;1.133;1966;12;18;32;peninsula
CA184632V0290;1846;32V;290;V;19200;1.111;1966;12;27;32;peninsula
CA182632V0048;1826;32V;48;V;20380;1.133;1966;12;18;32;peninsula
CA182431L0045;1824;31L;45;L;20500;1.798;1966;11;25;32;peninsula
CA184431L0151;1844;31L;151;L;19200;1.122;1966;12;27;32;peninsula
CA181633R0061;1816;33R;61;R;16000;1.120;1966;0;0;32;peninsula
CA180033R0021;1800;33R;21;R;;2.925;1966;0;0;32;peninsula
CA184432V0144;1844;32V;144;V;19200;1.122;1966;12;27;32;peninsula
CA183431L0016;1834;31L;16;L;20500;3.586;1966;11;28;32;peninsula
CA199332V0196;1993;32V;196;V;25000;2.932;1967;1;5;32;peninsula
CA183332V0097;1833;32V;97;V;20380;1.110;1966;12;18;32;peninsula
CA183032V0004;1830;32V;4;V;23300;1.029;1966;0;0;32;peninsula
CA184731L0017;1847;31L;17;L;19200;2.916;1966;12;27;32;peninsula
CA196933R0171;1969;33R;171;R;26000;1.111;1967;1;7;32;peninsula
CA182433R0089;1824;33R;89;R;20500;1.798;1966;11;25;32;peninsula
CA184331L0005;1843;31L;5;L;19200;1.108;1966;12;27;32;peninsula
CA196733R0092;1967;33R;92;R;26000;1.079;1967;1;7;32;peninsula
CA181033R0137;1810;33R;137;R;18000;1.071;1966;0;0;32;peninsula
CA184932V0241;1849;32V;241;V;19200;2.837;1966;12;27;32;peninsula
CA181331L0163;1813;31L;163;L;20000;1.118;1966;0;0;32;peninsula
CA181433R0018;1814;33R;18;R;23300;2.890;1966;0;0;32;peninsula
CA181233R0040;1812;33R;40;R;20340;2.867;1966;12;18;32;peninsula
CA184532V0202;1845;32V;202;V;19200;2.909;1966;12;27;32;peninsula
CA180933R0092;1809;33R;92;R;20000;2.926;1966;0;0;32;peninsula
CA207533R0311;2075;33R;311;R;;2.799;1967;12;0;32;peninsula
CA184932V0205;1849;32V;205;V;19200;2.837;1966;12;27;32;peninsula
CA180332V0182;1803;32V;182;V;;1.084;1966;0;0;32;peninsula
CA184633R0313;1846;33R;313;R;19200;1.111;1966;12;27;32;peninsula
CA180533R0014;1805;33R;14;R;;1.048;1966;0;0;32;peninsula
CA207433R0174;2074;33R;174;R;;1.033;1967;12;0;32;peninsula
CA182233R0070;1822;33R;70;R;20500;1.810;1966;11;23;32;peninsula
CA183533R0034;1835;33R;34;R;20500;3.598;1966;11;28;32;peninsula
CA181333R0159;1813;33R;159;R;20000;1.118;1966;0;0;32;peninsula
CA180133R0088;1801;33R;88;R;;1.139;1966;0;0;32;peninsula
CA214232V0154;2142;32V;154;V;;2.967;1968;12;23;32;peninsula
CA164432V0034;1644;32V;34;V;25000;2.058;1965;2;18;32;peninsula
CA207331L0070;2073;31L;70;L;;2.870;1967;12;0;32;peninsula
CA207432V0204;2074;32V;204;V;;1.033;1967;12;0;32;peninsula
CA182632V0057;1826;32V;57;V;20380;1.133;1966;12;18;32;peninsula
CA182531L0018;1825;31L;18;L;20380;2.925;1966;12;18;32;peninsula
CA180133R0095;1801;33R;95;R;;1.139;1966;0;0;32;peninsula
CA216131L0075;2161;31L;75;L;;2.909;1969;1;8;32;peninsula
CA214131L0097;2141;31L;97;L;;1.162;1968;12;23;32;peninsula
CA180033R0016;1800;33R;16;R;;2.925;1966;0;0;32;peninsula
CA216431L0226;2164;31L;226;L;;1.121;1969;1;12;32;peninsula
CA181333R0199;1813;33R;199;R;20000;1.118;1966;0;0;32;peninsula
CA184431L0150;1844;31L;150;L;19200;1.122;1966;12;27;32;peninsula
CA184732V0062;1847;32V;62;V;19200;2.916;1966;12;27;32;peninsula
CA214231L0146;2142;31L;146;L;;2.967;1968;12;23;32;peninsula
CA183333R0011;1833;33R;11;R;20380;1.110;1966;12;18;32;peninsula
CA212132V0039;2121;32V;39;V;;2.908;1968;11;23;32;peninsula
CA184331L0060;1843;31L;60;L;19200;1.108;1966;12;27;32;peninsula
CA196932V0162;1969;32V;162;V;26000;1.111;1967;1;7;32;peninsula
CA174433R0255;1744;33R;255;R;25000;1.115;1966;1;29;32;peninsula
CA184432V0152;1844;32V;152;V;19200;1.122;1966;12;27;32;peninsula
CA214232V0185;2142;32V;185;V;;2.967;1968;12;23;32;peninsula
CA216431L0225;2164;31L;225;L;;1.121;1969;1;12;32;peninsula
CA181232V0003;1812;32V;3;V;20340;2.867;1966;12;18;32;peninsula
CA182732V0029;1827;32V;29;V;20380;2.934;1966;12;18;32;peninsula
CA184933R0236;1849;33R;236;R;19200;2.837;1966;12;27;32;peninsula
CA182433R0035;1824;33R;35;R;20500;1.798;1966;11;25;32;peninsula
CA183331L0058;1833;31L;58;L;20380;1.110;1966;12;18;32;peninsula
CA196631L0028;1966;31L;28;L;26000;2.899;1967;1;7;32;peninsula
CA181232V0023;1812;32V;23;V;20340;2.867;1966;12;18;32;peninsula
CA182133R0085;1821;33R;85;R;16000;2.849;1966;11;18;32;peninsula
CA182632V0098;1826;32V;98;V;20380;1.133;1966;12;18;32;peninsula
CA182931L0044;1829;31L;44;L;20150;2.851;1966;12;18;32;peninsula
CA181631L0138;1816;31L;138;L;16000;1.120;1966;0;0;32;peninsula
